imagen,split,clase,detecciones,confianza_maxima,proporcion_mascara,estado,error
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_59c99e93.jpg,Train,HLB,1,0.035865,0.611437,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_5a47b0b4.jpg,Train,HLB,1,0.038539,0.416058,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_5ad6cc40.jpg,Train,HLB,1,0.058361,0.20685,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_5b37bd9c.jpg,Train,HLB,1,0.041402,0.455127,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_5dc7668b.jpg,Train,HLB,1,0.044326,0.523361,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_5ea855e9.jpg,Train,HLB,1,0.05253,0.521061,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_5ed3c433.jpg,Train,HLB,1,0.045063,0.399797,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_5f19b3c1.jpg,Train,HLB,1,0.049568,0.436405,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_5f6ed006.jpg,Train,HLB,1,0.03856,0.708642,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_5ffad388.jpg,Train,HLB,1,0.045767,0.437884,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_61cdeecc.jpg,Train,HLB,1,0.049598,0.404995,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_62b0b449.jpg,Train,HLB,1,0.062125,0.207269,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_67166c14.jpg,Train,HLB,1,0.034468,0.538766,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_69cc32a7.jpg,Train,HLB,1,0.031229,0.688055,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_6a43fb56.jpg,Train,HLB,1,0.036705,0.531886,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_6ab0b28d.jpg,Train,HLB,1,0.05406,0.361134,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_6b38eb6f.jpg,Train,HLB,1,0.054938,0.403467,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_6b62cd86.jpg,Train,HLB,1,0.049416,0.398941,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_6bb95b55.jpg,Train,HLB,1,0.032844,0.626591,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_6ebcdcc2.jpg,Train,HLB,1,0.032798,0.612978,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_6eecda58.jpg,Train,HLB,1,0.039879,0.540164,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_6f1417c2.jpg,Train,HLB,1,0.043463,0.454211,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_6fc48e33.jpg,Train,HLB,1,0.031848,0.606016,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_708b53fe.jpg,Train,HLB,1,0.051999,0.388912,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_70efd29c.jpg,Train,HLB,1,0.048504,0.406111,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_70fc7151.jpg,Train,HLB,1,0.048045,0.362492,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_71ab4896.jpg,Train,HLB,1,0.056231,0.365083,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_721ad6f8.jpg,Train,HLB,1,0.031973,0.690056,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_76398373.jpg,Train,HLB,1,0.060847,0.520406,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_76bd1ca0.jpg,Train,HLB,1,0.047519,0.344114,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_76ecb7f5.jpg,Train,HLB,1,0.042665,0.431416,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_76fc5edb.jpg,Train,HLB,1,0.045873,0.412217,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_7735edc2.jpg,Train,HLB,1,0.041243,0.348606,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_7c2cb3e0.jpg,Train,HLB,1,0.052843,0.404261,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_7d8c3552.jpg,Train,HLB,1,0.045261,0.199933,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_7e0d7451.jpg,Train,HLB,1,0.043319,0.392528,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_7f10bb91.jpg,Train,HLB,1,0.042858,0.394062,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_80ee9f55.jpg,Train,HLB,1,0.039042,0.645684,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_822613a0.jpg,Train,HLB,1,0.047075,0.410714,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_82975981.jpg,Train,HLB,1,0.053086,0.3174,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_833ab22e.jpg,Train,HLB,1,0.053018,0.353598,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_836b3f58.jpg,Train,HLB,1,0.041688,0.403078,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_84934927.jpg,Train,HLB,1,0.037736,0.683653,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_85597d0c.jpg,Train,HLB,1,0.043974,0.357134,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_857dec3b.jpg,Train,HLB,1,0.043844,0.648011,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_857f85ec.jpg,Train,HLB,1,0.048783,0.410172,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_86daf828.jpg,Train,HLB,1,0.047105,0.38122,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8797e323.jpg,Train,HLB,1,0.037847,0.324628,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_88ec311c.jpg,Train,HLB,1,0.035058,0.456527,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8924f88e.jpg,Train,HLB,1,0.031023,0.584166,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8b5ca3d6.jpg,Train,HLB,1,0.052635,0.314048,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8be7d448.jpg,Train,HLB,1,0.040761,0.477606,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8cd2e048.jpg,Train,HLB,1,0.037119,0.653364,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8d4da48a.jpg,Train,HLB,1,0.03253,0.602053,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8e9dec36.jpg,Train,HLB,1,0.05435,0.407114,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8eb6fc27.jpg,Train,HLB,1,0.045107,0.269055,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8f7026a4.jpg,Train,HLB,1,0.043656,0.470897,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_8f790900.jpg,Train,HLB,1,0.041516,0.470583,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_9138fb77.jpg,Train,HLB,1,0.03729,0.645983,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_93798d67.jpg,Train,HLB,1,0.058254,0.342111,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_9474908c.jpg,Train,HLB,1,0.043496,0.406313,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_94acb8d2.jpg,Train,HLB,1,0.042809,0.446702,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_95719ecb.jpg,Train,HLB,1,0.037633,0.527514,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_95ba5890.jpg,Train,HLB,1,0.04983,0.484189,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_96df14e7.jpg,Train,HLB,1,0.05219,0.408358,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_9722a917.jpg,Train,HLB,1,0.036466,0.488873,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_97ef17bc.jpg,Train,HLB,1,0.035163,0.588025,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_983b7c5c.jpg,Train,HLB,1,0.047065,0.487842,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_98cad60c.jpg,Train,HLB,1,0.038637,0.490216,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_9a3802a4.jpg,Train,HLB,1,0.055223,0.35368,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_9bdbfaf5.jpg,Train,HLB,1,0.031266,0.342044,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_9c479e09.jpg,Train,HLB,1,0.037805,0.554512,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_9e9ff176.jpg,Train,HLB,1,0.04517,0.384414,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_9f9533db.jpg,Train,HLB,1,0.040948,0.511808,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_9feba65a.jpg,Train,HLB,1,0.047301,0.466667,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a089b228.jpg,Train,HLB,1,0.040795,0.482919,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a1037638.jpg,Train,HLB,1,0.054644,0.30968,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a13a9b1a.jpg,Train,HLB,1,0.040189,0.453952,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a1b7553d.jpg,Train,HLB,1,0.034812,0.398675,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a2057718.jpg,Train,HLB,1,0.035728,0.475053,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a221fcdc.jpg,Train,HLB,1,0.048981,0.384131,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a26a1011.jpg,Train,HLB,1,0.043816,0.34593,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a31f35f8.jpg,Train,HLB,1,0.039493,0.414123,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a4c9223f.jpg,Train,HLB,1,0.046208,0.359559,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a5508afe.jpg,Train,HLB,1,0.038833,0.368688,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a5c8472b.jpg,Train,HLB,1,0.039741,0.61553,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a7237fa2.jpg,Train,HLB,1,0.036602,0.65058,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a727a866.jpg,Train,HLB,1,0.044496,0.303955,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a80870c1.jpg,Train,HLB,1,0.041566,0.349973,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_a90f1664.jpg,Train,HLB,1,0.049183,0.310833,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_ab3181fe.jpg,Train,HLB,1,0.038631,0.552367,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_acc30a0b.jpg,Train,HLB,1,0.048023,0.464258,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_acd31cba.jpg,Train,HLB,1,0.043552,0.46582,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_acedcc48.jpg,Train,HLB,1,0.038402,0.400134,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_ae6b917b.jpg,Train,HLB,1,0.047614,0.38578,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_b0ceaa9e.jpg,Train,HLB,1,0.043511,0.326241,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_b1b18168.jpg,Train,HLB,1,0.04922,0.355064,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_b2381b22.jpg,Train,HLB,1,0.055322,0.19968,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_b3f31d71.jpg,Train,HLB,1,0.057326,0.355161,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_b4832749.jpg,Train,HLB,1,0.03336,0.584695,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_b55f719c.jpg,Train,HLB,1,0.049741,0.459809,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_b644d26f.jpg,Train,HLB,1,0.034657,0.602381,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_b7107220.jpg,Train,HLB,1,0.030456,0.627694,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_ba8b2efa.jpg,Train,HLB,1,0.048644,0.412464,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_bc5b1a79.jpg,Train,HLB,1,0.044461,0.469536,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_bc9b14e4.jpg,Train,HLB,1,0.034777,0.650659,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_be0e82e0.jpg,Train,HLB,1,0.041924,0.416516,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_bfb616df.jpg,Train,HLB,1,0.051137,0.383577,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_c053d18b.jpg,Train,HLB,1,0.041043,0.365694,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_c1b144a5.jpg,Train,HLB,1,0.043791,0.284433,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_c259ace4.jpg,Train,HLB,1,0.050612,0.392339,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_c6d54d5d.jpg,Train,HLB,1,0.051696,0.429464,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_c8c95e72.jpg,Train,HLB,1,0.034525,0.249611,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_ca2438f1.jpg,Train,HLB,1,0.062097,0.342628,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_cb1b2404.jpg,Train,HLB,1,0.043714,0.284909,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_ccd38427.jpg,Train,HLB,1,0.03171,0.604628,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_ce39348c.jpg,Train,HLB,1,0.051304,0.393991,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_d13df639.jpg,Train,HLB,1,0.040622,0.443827,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_d1c361c2.jpg,Train,HLB,1,0.04681,0.318064,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_d1f64ae7.jpg,Train,HLB,1,0.040983,0.452647,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_d32307ff.jpg,Train,HLB,1,0.04834,0.353614,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_d41fe0d7.jpg,Train,HLB,1,0.041985,0.397109,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_d64ccf82.jpg,Train,HLB,1,0.044423,0.435053,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_d8245f39.jpg,Train,HLB,1,0.043822,0.460002,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_d8ef3926.jpg,Train,HLB,1,0.040956,0.466748,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_da835d59.jpg,Train,HLB,1,0.041813,0.454531,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_dab4d9ee.jpg,Train,HLB,1,0.058083,0.198489,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_dca525a8.jpg,Train,HLB,1,0.034062,0.453345,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_dd5beca8.jpg,Train,HLB,1,0.034027,0.51202,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_de7588d7.jpg,Train,HLB,1,0.048537,0.403825,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e065f0a1.jpg,Train,HLB,1,0.032564,0.5389,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e09ae8ae.jpg,Train,HLB,1,0.039214,0.459366,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e10cb61d.jpg,Train,HLB,1,0.04023,0.433334,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e13f36d1.jpg,Train,HLB,1,0.044637,0.456297,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e14611b3.jpg,Train,HLB,1,0.05092,0.287508,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e1b7eb6f.jpg,Train,HLB,1,0.050198,0.460637,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e1caf538.jpg,Train,HLB,1,0.028653,0.60833,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e1dd1e7d.jpg,Train,HLB,1,0.048446,0.352097,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e410c384.jpg,Train,HLB,1,0.034995,0.582058,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e45ad6ea.jpg,Train,HLB,1,0.036697,0.316683,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e55369be.jpg,Train,HLB,1,0.045041,0.513709,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e592ee2e.jpg,Train,HLB,1,0.059392,0.414639,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e6a1f3e5.jpg,Train,HLB,1,0.032982,0.656897,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e6b2c40f.jpg,Train,HLB,1,0.036185,0.246175,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e6eaa439.jpg,Train,HLB,1,0.046093,0.309097,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e6f9992a.jpg,Train,HLB,1,0.041367,0.422488,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e754b5a7.jpg,Train,HLB,1,0.041233,0.64805,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_e79f6cc2.jpg,Train,HLB,1,0.040198,0.493511,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_eae7419f.jpg,Train,HLB,1,0.041221,0.458166,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_eb18aae4.jpg,Train,HLB,1,0.041108,0.505434,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_ecca8ab8.jpg,Train,HLB,1,0.03447,0.343444,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_ee9fca91.jpg,Train,HLB,1,0.04478,0.416322,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_eedd40d7.jpg,Train,HLB,1,0.043828,0.464194,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_ef5e4cee.jpg,Train,HLB,1,0.050782,0.396295,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_f5b90a23.jpg,Train,HLB,1,0.045913,0.238197,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_f74bf9ca.jpg,Train,HLB,1,0.035313,0.447505,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_f76056b1.jpg,Train,HLB,1,0.059593,0.257503,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_f853ac6c.jpg,Train,HLB,1,0.041596,0.428211,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_f926a1d7.jpg,Train,HLB,1,0.045769,0.390236,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_fa429b8b.jpg,Train,HLB,1,0.042805,0.387831,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_fb75fb80.jpg,Train,HLB,1,0.043547,0.643691,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_fb903f84.jpg,Train,HLB,1,0.040439,0.537692,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_fbcec313.jpg,Train,HLB,1,0.055828,0.463516,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\HLB\HLB_fbfc7669.jpg,Train,HLB,1,0.04273,0.460466,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_02563e44.jpg,Train,Melanosis,1,0.042579,0.226738,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_03a5afdf.jpg,Train,Melanosis,1,0.038944,0.302915,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_05962383.jpg,Train,Melanosis,1,0.047911,0.38473,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_06063f79.jpg,Train,Melanosis,1,0.053994,0.529287,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_083c26f8.jpg,Train,Melanosis,1,0.044295,0.402696,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_08d9e112.jpg,Train,Melanosis,1,0.048696,0.343085,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_0bbdf3f9.jpg,Train,Melanosis,1,0.050354,0.449321,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_0bdb0551.jpg,Train,Melanosis,1,0.041939,0.483402,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_0cb2e22e.jpg,Train,Melanosis,1,0.054368,0.387983,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_0dd3eee6.jpg,Train,Melanosis,1,0.041828,0.35363,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_0e9d71b1.jpg,Train,Melanosis,1,0.047464,0.540577,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_0ecdc674.jpg,Train,Melanosis,1,0.037909,0.380588,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_0fc1dcc7.jpg,Train,Melanosis,1,0.043706,0.405657,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_0fe26c8a.jpg,Train,Melanosis,1,0.036539,0.255676,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_123f886f.jpg,Train,Melanosis,1,0.03463,0.233167,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_12f7a342.jpg,Train,Melanosis,1,0.049078,0.275688,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_141cd9a9.jpg,Train,Melanosis,1,0.038688,0.495731,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_14672a3c.jpg,Train,Melanosis,1,0.061149,0.495214,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_14cc5ccf.jpg,Train,Melanosis,1,0.05072,0.375484,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_16725de6.jpg,Train,Melanosis,1,0.040795,0.303799,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1694d03f.jpg,Train,Melanosis,1,0.045814,0.292808,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_17043271.jpg,Train,Melanosis,1,0.045505,0.39376,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_179ef9a2.jpg,Train,Melanosis,1,0.046015,0.357509,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1bbb58a0.jpg,Train,Melanosis,1,0.049396,0.503886,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1bc629f2.jpg,Train,Melanosis,1,0.045443,0.260564,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1c3f4e5f.jpg,Train,Melanosis,1,0.041118,0.260165,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1cf028ed.jpg,Train,Melanosis,1,0.046638,0.351701,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1d73e0bd.jpg,Train,Melanosis,1,0.04483,0.316872,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1d848e11.jpg,Train,Melanosis,1,0.044844,0.557811,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1dbe36fe.jpg,Train,Melanosis,1,0.041594,0.379373,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1e70ea79.jpg,Train,Melanosis,1,0.037834,0.319061,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_1f38f70c.jpg,Train,Melanosis,1,0.039354,0.34428,OK,
C:\MachinL\ProyectoFinal\Clean_dataset\Train\Melanosis\Melanosis_20911ec7.jpg,Train,Melanosis,1,0.046603,0.464828,OK,
